2, 67, 8
2, 68, 6
2, 69, 4
2, 70, 2
2, 71, 9
2, 72, 7
2, 73, 4
2, 74, 3
2, 75, 2
2, 76, 1
2, 77, 8
2, 78, 2
2, 79, 2
2, 80, 10
2, 81, 5
2, 82, 10
2, 83, 6
2, 84, 3
2, 85, 2
2, 86, 1
2, 87, 9
2, 88, 4
2, 89, 4
2, 90, 6
2, 91, 3
2, 92, 8
2, 93, 4
2, 94, 7
2, 95, 5
2, 96, 6
2, 97, 8
2, 98, 4
2, 99, 5
3, 4, 1
3, 5, 8
3, 6, 2
3, 7, 8
3, 8, 3
3, 9, 3
3, 10, 10
3, 11, 9
3, 12, 9
3, 13, 6
3, 14, 2
3, 15, 2
3, 16, 4
3, 17, 3
3, 18, 2
3, 19, 4
3, 20, 9
3, 21, 10
3, 22, 7
3, 23, 2
3, 24, 5
3, 25, 9
3, 26, 2
3, 27, 7
3, 28, 9
3, 29, 3
3, 30, 8
3, 31, 1
3, 32, 5
3, 33, 10
3, 34, 4
3, 35, 7
3, 36, 8
3, 37, 3
3, 38, 1
3, 39, 8
3, 40, 8
3, 41, 4
3, 42, 5
3, 43, 7
3, 44, 7
3, 45, 5
3, 46, 9
3, 47, 2
3, 48, 6
3, 49, 4
3, 50, 8
3, 51, 5
3, 52, 4
3, 53, 3
3, 54, 1
3, 55, 7
3, 56, 5
3, 57, 10
3, 58, 6
3, 59, 8
3, 60, 7
3, 61, 4
3, 62, 2
3, 63, 9
3, 64, 2
3, 65, 3
3, 66, 8
3, 67, 5
3, 68, 9
3, 69, 7
3, 70, 3
3, 71, 8
3, 72, 7
3, 73, 3
3, 74, 10
3, 75, 4
3, 76, 7
3, 77, 4
3, 78, 3
3, 79, 9
3, 80, 1
3, 81, 10
3, 82, 9
3, 83, 3
3, 84, 3
3, 85, 9
3, 86, 1
3, 87, 4
3, 88, 1
3, 89, 8
3, 90, 8
3, 91, 2
3, 92, 5
3, 93, 10
3, 94, 2
3, 95, 1
3, 96, 2
3, 97, 6
3, 98, 5
3, 99, 9
4, 5, 8
4, 6, 6
4, 7, 5
4, 8, 3
4, 9, 8
4, 10, 2
4, 11, 7
4, 12, 6
4, 13, 5
4, 14, 6
4, 15, 4
4, 16, 9
4, 17, 2
4, 18, 7
4, 19, 10
4, 20, 4
4, 21, 2
4, 22, 2
4, 23, 7
4, 24, 6
4, 25, 3
4, 26, 6
4, 27, 1
4, 28, 7
4, 29, 6
4, 30, 3
4, 31, 4
4, 32, 6
4, 33, 2
4, 34, 3
4, 35, 3
4, 36, 4
4, 37, 9
4, 38, 1
4, 39, 10
4, 40, 1
4, 41, 7
4, 42, 10
4, 43, 7
4, 44, 7
4, 45, 8
4, 46, 10
4, 47, 9
4, 48, 8
4, 49, 3
4, 50, 4
4, 51, 2
4, 52, 7
4, 53, 6
4, 54, 1
4, 55, 5
4, 56, 8
4, 57, 1
4, 58, 4
4, 59, 9
4, 60, 5
4, 61, 8
4, 62, 8
4, 63, 7
4, 64, 6
4, 65, 3
4, 66, 2
4, 67, 2
4, 68, 6
4, 69, 4
4, 70, 7
4, 71, 7
4, 72, 3
4, 73, 10
4, 74, 10
4, 75, 6
4, 76, 7
4, 77, 2
4, 78, 8
4, 79, 4
4, 80, 8
4, 81, 10
4, 82, 4
4, 83, 9
4, 84, 2
4, 85, 7
4, 86, 8
4, 87, 10
4, 88, 8
4, 89, 3
4, 90, 6
4, 91, 10
4, 92, 3
4, 93, 4
4, 94, 2
4, 95, 5
4, 96, 4
4, 97, 3
4, 98, 2
4, 99, 4
5, 6, 8
5, 7, 9
5, 8, 10
5, 9, 7
5, 10, 10
5, 11, 9
5, 12, 1
5, 13, 2
5, 14, 2
5, 15, 10
5, 16, 2
5, 17, 6
5, 18, 7
5, 19, 6
5, 20, 10
5, 21, 9
5, 22, 2
5, 23, 4
5, 24, 9
5, 25, 7
5, 26, 7
5, 27, 10
5, 28, 10
5, 29, 4
5, 30, 5
5, 31, 2
5, 32, 8
5, 33, 5
5, 34, 2
5, 35, 3
5, 36, 4
5, 37, 6
5, 38, 8
5, 39, 6
5, 40, 3
5, 41, 9
5, 42, 6
5, 43, 5
5, 44, 5
5, 45, 5
5, 46, 5
5, 47, 1
5, 48, 10
5, 49, 3
5, 50, 10
5, 51, 9
5, 52, 1
5, 53, 7
5, 54, 5
5, 55, 6
5, 56, 2
5, 57, 5
5, 58, 5
5, 59, 2
5, 60, 4
5, 61, 1
5, 62, 9
5, 63, 4
5, 64, 1
5, 65, 8
5, 66, 3
5, 67, 2
5, 68, 2
5, 69, 9
5, 70, 1
5, 71, 2
5, 72, 2
5, 73, 4
5, 74, 1
5, 75, 6
5, 76, 5
5, 77, 3
5, 78, 5
5, 79, 4
5, 80, 8
5, 81, 3
5, 82, 1
5, 83, 2
5, 84, 10
5, 85, 10
5, 86, 4
5, 87, 6
5, 88, 4
5, 89, 6
5, 90, 8
5, 91, 2
5, 92, 10
5, 93, 10
5, 94, 6
5, 95, 7
5, 96, 6
5, 97, 10
5, 98, 4
5, 99, 3
6, 7, 6
6, 8, 6
6, 9, 3
6, 10, 2
6, 11, 7
6, 12, 8
6, 13, 3
6, 14, 4
6, 15, 8
6, 16, 6
6, 17, 3
6, 18, 3
6, 19, 9
6, 20, 4
6, 21, 6
6, 22, 10
6, 23, 6
6, 24, 2
6, 25, 5
6, 26, 2
6, 27, 10
6, 28, 7
6, 29, 5
6, 30, 7
6, 31, 1
6, 32, 2
6, 33, 9
6, 34, 10
6, 35, 8
6, 36, 1
6, 37, 9
6, 38, 3
6, 39, 5
6, 40, 7
6, 41, 4
6, 42, 7
6, 43, 8
6, 44, 9
6, 45, 8
6, 46, 10
6, 47, 2
6, 48, 1
6, 49, 2
6, 50, 1
6, 51, 6
6, 52, 7
6, 53, 3
6, 54, 1
6, 55, 3
6, 56, 4
6, 57, 2
6, 58, 7
6, 59, 5
6, 60, 9
6, 61, 10
6, 62, 8
6, 63, 5
6, 64, 4
6, 65, 10
6, 66, 5
6, 67, 7
6, 68, 5
6, 69, 1
6, 70, 8
6, 71, 4
6, 72, 8
6, 73, 5
6, 74, 8
6, 75, 6
6, 76, 7
6, 77, 3
6, 78, 8
6, 79, 7
6, 80, 9
6, 81, 5
6, 82, 9
6, 83, 8
6, 84, 7
6, 85, 5
6, 86, 1
6, 87, 3
6, 88, 8
6, 89, 2
6, 90, 9
6, 91, 2
6, 92, 7
6, 93, 2
6, 94, 6
6, 95, 9
6, 96, 7
6, 97, 7
6, 98, 8
6, 99, 3
7, 8, 6
7, 9, 4
7, 10, 5
7, 11, 6
7, 12, 2
7, 13, 7
7, 14, 4
7, 15, 9
7, 16, 3
7, 17, 5
7, 18, 4
7, 19, 7
7, 20, 8
7, 21, 8
7, 22, 10
7, 23, 8
7, 24, 1
7, 25, 1
7, 26, 2
7, 27, 6
7, 28, 10
7, 29, 10
7, 30, 6
7, 31, 1
7, 32, 3
7, 33, 8
7, 34, 1
7, 35, 6
7, 36, 8
7, 37, 1
7, 38, 10
7, 39, 7
7, 40, 3
7, 41, 9
7, 42, 10
7, 43, 2
7, 44, 7
7, 45, 9
7, 46, 2
7, 47, 7
7, 48, 5
7, 49, 10
7, 50, 6
7, 51, 7
7, 52, 3
7, 53, 4
7, 54, 9
7, 55, 6
7, 56, 6
7, 57, 8
7, 58, 7
7, 59, 10
7, 60, 1
7, 61, 5
7, 62, 7
7, 63, 7
7, 64, 9
7, 65, 4
7, 66, 10
7, 67, 7
7, 68, 4
7, 69, 5
7, 70, 4
7, 71, 2
7, 72, 7
7, 73, 3
7, 74, 10
7, 75, 10
7, 76, 6
7, 77, 1
7, 78, 7
7, 79, 6
7, 80, 6
7, 81, 8
7, 82, 6
7, 83, 4
7, 84, 9
7, 85, 6
7, 86, 10
7, 87, 1
7, 88, 9
7, 89, 6
7, 90, 7
7, 91, 7
7, 92, 2
7, 93, 3
7, 94, 5
7, 95, 2
7, 96, 5
7, 97, 2
7, 98, 7
7, 99, 8
8, 9, 4
8, 10, 9
8, 11, 8
8, 12, 4
8, 13, 8
8, 14, 2
8, 15, 10
8, 16, 8
8, 17, 2
8, 18, 5
8, 19, 2
8, 20, 3
8, 21, 10
8, 22, 9
8, 23, 8
8, 24, 10
8, 25, 10
8, 26, 9
8, 27, 9
8, 28, 5
8, 29, 3
8, 30, 9
8, 31, 10
8, 32, 7
8, 33, 5
8, 34, 3
8, 35, 10
8, 36, 8
8, 37, 6
8, 38, 10
8, 39, 1
8, 40, 2
8, 41, 5
8, 42, 5
8, 43, 7
8, 44, 4
8, 45, 4
8, 46, 8
8, 47, 4
8, 48, 1
8, 49, 7
8, 50, 8
8, 51, 2
8, 52, 1
8, 53, 1
8, 54, 1
8, 55, 7
8, 56, 10
8, 57, 5
8, 58, 3
8, 59, 4
8, 60, 5
8, 61, 9
8, 62, 5
8, 63, 2
8, 64, 2
8, 65, 1
8, 66, 6
8, 67, 3
8, 68, 8
8, 69, 7
8, 70, 10
8, 71, 7
8, 72, 7
8, 73, 5
8, 74, 7
8, 75, 7
8, 76, 5
8, 77, 10
8, 78, 1
8, 79, 4
8, 80, 7
8, 81, 9
8, 82, 3
8, 83, 5
8, 84, 4
8, 85, 8
8, 86, 6
8, 87, 4
8, 88, 9
8, 89, 6
8, 90, 2
8, 91, 10
8, 92, 6
8, 93, 4
8, 94, 4
8, 95, 9
8, 96, 4
8, 97, 10
8, 98, 6
8, 99, 7
9, 10, 5
9, 11, 6
9, 12, 3
9, 13, 8
9, 14, 5
9, 15, 5
9, 16, 3
9, 17, 3
9, 18, 3
9, 19, 3
9, 20, 5
9, 21, 2
9, 22, 8
9, 23, 5
9, 24, 3
9, 25, 1
9, 26, 5
9, 27, 2
9, 28, 2
9, 29, 8
9, 30, 6
9, 31, 4
9, 32, 8
9, 33, 7
9, 34, 6
9, 35, 4
9, 36, 4
9, 37, 6
9, 38, 6
9, 39, 5
9, 40, 4
9, 41, 2
9, 42, 10
9, 43, 6
9, 44, 7
9, 45, 9
9, 46, 3
9, 47, 8
9, 48, 2
9, 49, 6
9, 50, 1
9, 51, 6
9, 52, 8
9, 53, 8
9, 54, 9
9, 55, 1
9, 56, 2
9, 57, 10
9, 58, 9
9, 59, 3
9, 60, 5
9, 61, 1
9, 62, 9
9, 63, 10
9, 64, 5
9, 65, 4
9, 66, 9
9, 67, 2
9, 68, 2
9, 69, 9
9, 70, 6
9, 71, 5
9, 72, 4
9, 73, 9
9, 74, 6
9, 75, 1
9, 76, 1
9, 77, 1
9, 78, 3
9, 79, 2
9, 80, 10
9, 81, 6
9, 82, 4
9, 83, 3
9, 84, 1
9, 85, 6
9, 86, 9
9, 87, 3
9, 88, 2
9, 89, 4
9, 90, 8
9, 91, 5
9, 92, 1
9, 93, 6
9, 94, 4
9, 95, 2
9, 96, 3
9, 97, 4
9, 98, 5
9, 99, 8
10, 11, 9
10, 12, 2
10, 13, 4
10, 14, 1
10, 15, 9
10, 16, 2
10, 17, 5
10, 18, 6
10, 19, 3
10, 20, 6
10, 21, 10
10, 22, 7
10, 23, 9
10, 24, 9
10, 25, 1
10, 26, 3
10, 27, 4
10, 28, 1
10, 29, 5
10, 30, 7
10, 31, 5
10, 32, 8
10, 33, 7
10, 34, 1
10, 35, 7
10, 36, 4
10, 37, 4
10, 38, 1
10, 39, 2
10, 40, 5
10, 41, 10
10, 42, 2
10, 43, 7
10, 44, 1
10, 45, 6
10, 46, 1
10, 47, 10
10, 48, 5
10, 49, 3
10, 50, 5
10, 51, 4
10, 52, 5
10, 53, 1
10, 54, 1
10, 55, 6
10, 56, 5
10, 57, 1
10, 58, 9
10, 59, 7
10, 60, 1
10, 61, 10
10, 62, 4
10, 63, 5
10, 64, 2
10, 65, 5
10, 66, 9
10, 67, 9
10, 68, 9
10, 69, 10
10, 70, 9
10, 71, 10
10, 72, 1
10, 73, 6
10, 74, 9
10, 75, 2
10, 76, 2
10, 77, 8
10, 78, 8
10, 79, 2
10, 80, 4
10, 81, 6
10, 82, 8
10, 83, 2
10, 84, 3
10, 85, 3
10, 86, 9
10, 87, 4
10, 88, 8
10, 89, 9
10, 90, 2
10, 91, 9
10, 92, 6
10, 93, 3
10, 94, 7
10, 95, 3
10, 96, 3
10, 97, 7
10, 98, 9
10, 99, 7
11, 12, 4
11, 13, 6
11, 14, 2
11, 15, 8
11, 16, 8
11, 17, 9
11, 18, 5
11, 19, 2
11, 20, 2
11, 21, 2
11, 22, 5
11, 23, 9
11, 24, 5
11, 25, 9
11, 26, 10
11, 27, 7
11, 28, 10
11, 29, 8
11, 30, 5
11, 31, 6
11, 32, 7
11, 33, 7
11, 34, 3
11, 35, 9
11, 36, 2
11, 37, 8
11, 38, 7
11, 39, 4
11, 40, 9
11, 41, 7
11, 42, 7
11, 43, 10
11, 44, 1
11, 45, 5
11, 46, 10
11, 47, 2
11, 48, 2
11, 49, 8
11, 50, 2
11, 51, 3
11, 52, 6
11, 53, 8
11, 54, 8
11, 55, 1
11, 56, 2
11, 57, 10
11, 58, 8
11, 59, 3
11, 60, 5
11, 61, 8
11, 62, 4
11, 63, 10
11, 64, 9
11, 65, 5
11, 66, 2
11, 67, 1
11, 68, 1
11, 69, 3
11, 70, 1
11, 71, 9
11, 72, 2
11, 73, 8
11, 74, 10
11, 75, 6
11, 76, 9
11, 77, 9
11, 78, 9
11, 79, 7
11, 80, 7
11, 81, 4
11, 82, 5
11, 83, 2
11, 84, 4
11, 85, 6
11, 86, 4
11, 87, 4
11, 88, 2
11, 89, 1
11, 90, 8
11, 91, 5
11, 92, 3
11, 93, 5
11, 94, 7
11, 95, 10
11, 96, 6
11, 97, 2
11, 98, 5
11, 99, 6
12, 13, 8
12, 14, 4
12, 15, 1
12, 16, 9
12, 17, 3
12, 18, 5
12, 19, 5
12, 20, 8
12, 21, 4
12, 22, 1
12, 23, 1
12, 24, 7
12, 25, 2
12, 26, 8
12, 27, 4
12, 28, 10
12, 29, 7
12, 30, 9
12, 31, 2
12, 32, 9
12, 33, 5
12, 34, 3
12, 35, 9
12, 36, 1
12, 37, 9
12, 38, 6
12, 39, 6
12, 40, 1
12, 41, 1
12, 42, 2
12, 43, 8
12, 44, 9
12, 45, 1
12, 46, 10
12, 47, 3
12, 48, 6
12, 49, 3
12, 50, 5
12, 51, 2
12, 52, 2
12, 53, 2
12, 54, 8
12, 55, 5
12, 56, 10
12, 57, 6
12, 58, 9
12, 59, 4
12, 60, 3
12, 61, 2
12, 62, 7
12, 63, 3
12, 64, 5
12, 65, 8
12, 66, 2
12, 67, 9
12, 68, 4
12, 69, 5
12, 70, 2
12, 71, 9
12, 72, 10
12, 73, 4
12, 74, 4
12, 75, 4
12, 76, 3
12, 77, 6
12, 78, 9
12, 79, 9
12, 80, 6
12, 81, 1
12, 82, 8
12, 83, 1
12, 84, 3
12, 85, 7
12, 86, 9
12, 87, 8
12, 88, 3
12, 89, 5
12, 90, 6
12, 91, 3
12, 92, 10
12, 93, 10
12, 94, 10
12, 95, 10
12, 96, 3
12, 97, 6
12, 98, 9
12, 99, 2
13, 14, 5
13, 15, 2
13, 16, 6
13, 17, 9
13, 18, 6
13, 19, 6
13, 20, 6
13, 21, 8
13, 22, 10
13, 23, 4
13, 24, 10
13, 25, 2
13, 26, 9
13, 27, 1
13, 28, 8
13, 29, 9
13, 30, 8
13, 31, 5
13, 32, 9
13, 33, 1
13, 34, 1
13, 35, 10
13, 36, 5
13, 37, 8
13, 38, 9
13, 39, 3
13, 40, 9
13, 41, 5
13, 42, 3
13, 43, 4
13, 44, 10
13, 45, 8
13, 46, 7
13, 47, 9
13, 48, 10
13, 49, 5
13, 50, 7
13, 51, 7
13, 52, 7
13, 53, 5
13, 54, 10
13, 55, 7
13, 56, 3
13, 57, 2
13, 58, 3
13, 59, 4
13, 60, 1
13, 61, 4
13, 62, 9
13, 63, 4
13, 64, 7
13, 65, 10
13, 66, 1
13, 67, 2
13, 68, 9
13, 69, 10
13, 70, 10
13, 71, 3
13, 72, 1
13, 73, 1
13, 74, 5
13, 75, 6
13, 76, 10
13, 77, 7
13, 78, 5
13, 79, 8
13, 80, 1
13, 81, 4
13, 82, 3
13, 83, 2
13, 84, 8
13, 85, 1
13, 86, 2
13, 87, 9
13, 88, 6
13, 89, 10
13, 90, 5
13, 91, 10
13, 92, 3
13, 93, 9
13, 94, 1
13, 95, 5
13, 96, 1
13, 97, 3
13, 98, 8
13, 99, 6
14, 15, 4
14, 16, 4
14, 17, 2
14, 18, 3
14, 19, 7
14, 20, 6
14, 21, 8
14, 22, 10
14, 23, 3
14, 24, 6
14, 25, 3
14, 26, 1
14, 27, 7
14, 28, 6
14, 29, 6
14, 30, 1
14, 31, 7
14, 32, 6
14, 33, 3
14, 34, 8
14, 35, 7
14, 36, 8
14, 37, 3
14, 38, 7
14, 39, 6
14, 40, 9
14, 41, 5
14, 42, 5
14, 43, 5
14, 44, 6
14, 45, 1
14, 46, 3
14, 47, 8
14, 48, 9
14, 49, 2
14, 50, 9
14, 51, 8
14, 52, 6
14, 53, 4
14, 54, 1
14, 55, 10
14, 56, 8
14, 57, 7
14, 58, 1
14, 59, 4
14, 60, 1
14, 61, 3
14, 62, 2
14, 63, 7
14, 64, 2
14, 65, 5
14, 66, 8
14, 67, 2
14, 68, 6
14, 69, 1
14, 70, 5
14, 71, 3
14, 72, 2
14, 73, 7
14, 74, 2
14, 75, 9
14, 76, 8
14, 77, 2
14, 78, 10
14, 79, 7
14, 80, 8
14, 81, 2
14, 82, 1
14, 83, 8
14, 84, 1
14, 85, 7
14, 86, 4
14, 87, 9
14, 88, 3
14, 89, 10
14, 90, 8
14, 91, 4
14, 92, 8
14, 93, 8
14, 94, 9
14, 95, 3
14, 96, 2
14, 97, 4
14, 98, 10
14, 99, 7
15, 16, 1
15, 17, 2
15, 18, 3
15, 19, 9
15, 20, 9
15, 21, 5
15, 22, 6
15, 23, 1
15, 24, 4
15, 25, 2
15, 26, 8
15, 27, 6
15, 28, 8
15, 29, 1
15, 30, 1
15, 31, 8
15, 32, 3
15, 33, 7
15, 34, 3
15, 35, 1
15, 36, 2
15, 37, 6
15, 38, 8
15, 39, 1
15, 40, 8
15, 41, 4
15, 42, 2
15, 43, 2
15, 44, 5
15, 45, 7
15, 46, 7
15, 47, 2
15, 48, 3
15, 49, 6
15, 50, 10
15, 51, 3
15, 52, 9
15, 53, 3
15, 54, 7
15, 55, 1
15, 56, 9
15, 57, 5
15, 58, 8
15, 59, 2
15, 60, 3
15, 61, 10
15, 62, 1
15, 63, 10
15, 64, 1
15, 65, 1
15, 66, 7
15, 67, 10
15, 68, 3
15, 69, 9
15, 70, 8
15, 71, 1
15, 72, 1
15, 73, 9
15, 74, 1
15, 75, 3
15, 76, 8
15, 77, 8
15, 78, 4
15, 79, 8
15, 80, 1
15, 81, 5
15, 82, 9
15, 83, 8
15, 84, 2
15, 85, 9
15, 86, 3
15, 87, 3
15, 88, 6
15, 89, 10
15, 90, 4
15, 91, 6
15, 92, 6
15, 93, 8
15, 94, 4
15, 95, 5
15, 96, 1
15, 97, 8
15, 98, 6
15, 99, 3
16, 17, 9
16, 18, 6
16, 19, 7
16, 20, 4
16, 21, 6
16, 22, 8
16, 23, 5
16, 24, 7
16, 25, 7
16, 26, 10
16, 27, 1
16, 28, 4
16, 29, 6
16, 30, 6
16, 31, 5
16, 32, 2
16, 33, 10
16, 34, 5
16, 35, 7
16, 36, 8
16, 37, 8
16, 38, 5
16, 39, 1
16, 40, 4
16, 41, 4
16, 42, 6
16, 43, 8
16, 44, 4
16, 45, 4
16, 46, 10
16, 47, 3
16, 48, 4
16, 49, 9
16, 50, 7
16, 51, 4
16, 52, 9
16, 53, 3
16, 54, 10
16, 55, 2
16, 56, 1
16, 57, 10
16, 58, 3
16, 59, 1
16, 60, 1
16, 61, 8
16, 62, 8
16, 63, 1
16, 64, 5
16, 65, 7
16, 66, 7
16, 67, 10
16, 68, 1
16, 69, 8
16, 70, 5
16, 71, 6
16, 72, 6
16, 73, 4
16, 74, 6
16, 75, 4
16, 76, 6
16, 77, 6
16, 78, 5
16, 79, 1
16, 80, 5
16, 81, 10
16, 82, 4
16, 83, 5
16, 84, 3
16, 85, 10
16, 86, 5
16, 87, 9
16, 88, 2
16, 89, 7
16, 90, 7
16, 91, 5
16, 92, 1
16, 93, 9
16, 94, 2
16, 95, 5
16, 96, 1
16, 97, 9
16, 98, 5
16, 99, 4
17, 18, 10
17, 19, 1
17, 20, 2
17, 21, 2
17, 22, 2
17, 23, 3
17, 24, 2
17, 25, 3
17, 26, 7
17, 27, 6
17, 28, 8
17, 29, 3
17, 30, 3
17, 31, 1
17, 32, 8
17, 33, 5
17, 34, 6
17, 35, 5
17, 36, 7
17, 37, 7
17, 38, 7
17, 39, 2
17, 40, 6
17, 41, 8
17, 42, 1
17, 43, 3
17, 44, 4
17, 45, 9
17, 46, 10
17, 47, 4
17, 48, 1
17, 49, 8
17, 50, 9
17, 51, 9
17, 52, 5
17, 53, 10
17, 54, 9
17, 55, 10
17, 56, 6
17, 57, 4
17, 58, 2
17, 59, 9
17, 60, 6
17, 61, 3
17, 62, 7
17, 63, 1
17, 64, 7
17, 65, 6
17, 66, 7
17, 67, 9
17, 68, 9
17, 69, 2
17, 70, 9
17, 71, 9
17, 72, 6
17, 73, 4
17, 74, 4
17, 75, 1
17, 76, 6
17, 77, 2
17, 78, 4
17, 79, 9
17, 80, 10
17, 81, 6
17, 82, 5
17, 83, 9
17, 84, 9
17, 85, 5
17, 86, 6
17, 87, 4
17, 88, 8
17, 89, 6
17, 90, 1
17, 91, 7
17, 92, 9
17, 93, 1
17, 94, 6
17, 95, 10
17, 96, 1
17, 97, 5
17, 98, 4
17, 99, 2
18, 19, 7
18, 20, 7
18, 21, 7
18, 22, 5
18, 23, 5
18, 24, 4
18, 25, 10
18, 26, 5
18, 27, 8
18, 28, 10
18, 29, 1
18, 30, 5
18, 31, 9
18, 32, 9
18, 33, 7
18, 34, 1
18, 35, 5
18, 36, 6
18, 37, 7
18, 38, 10
18, 39, 2
18, 40, 4
18, 41, 6
18, 42, 2
18, 43, 5
18, 44, 10
18, 45, 10
18, 46, 1
18, 47, 5
18, 48, 2
18, 49, 3
18, 50, 7
18, 51, 2
18, 52, 9
18, 53, 6
18, 54, 5
18, 55, 3
18, 56, 6
18, 57, 4
18, 58, 4
18, 59, 6
18, 60, 1
18, 61, 5
18, 62, 3
18, 63, 6
18, 64, 2
18, 65, 3
18, 66, 4
18, 67, 9
18, 68, 8
18, 69, 2
18, 70, 5
18, 71, 9
18, 72, 1
18, 73, 1
18, 74, 1
18, 75, 7
18, 76, 8
18, 77, 6
18, 78, 6
18, 79, 4
18, 80, 7
18, 81, 4
18, 82, 9
18, 83, 7
18, 84, 1
18, 85, 4
18, 86, 4
18, 87, 4
18, 88, 10
18, 89, 7
18, 90, 10
18, 91, 9
18, 92, 1
18, 93, 10
18, 94, 6
18, 95, 9
18, 96, 10
18, 97, 3
18, 98, 5
18, 99, 10
19, 20, 7
19, 21, 4
19, 22, 5
19, 23, 2
19, 24, 4
19, 25, 10
19, 26, 2
19, 27, 1
19, 28, 4
19, 29, 5
19, 30, 5
19, 31, 3
19, 32, 10
19, 33, 7
19, 34, 8
19, 35, 3
19, 36, 3
19, 37, 10
19, 38, 2
19, 39, 6
19, 40, 4
19, 41, 10
19, 42, 7
19, 43, 10
19, 44, 8
19, 45, 1
19, 46, 4
19, 47, 5
19, 48, 7
19, 49, 9
19, 50, 8
19, 51, 5
19, 52, 1
19, 53, 5
19, 54, 7
19, 55, 10
19, 56, 7
19, 57, 10
19, 58, 6
19, 59, 1
